nSuccessBuild,timeFlag,ageAtCD,totalBuilds,nIssuesOfDockerfile,nLinesOfDockerfile,totalCommits,workflow,baseImage
2,16,0.0007,190,1.5,18.5,14,Docker,haproxy
2,16,0.0012,95,1.3333,9.3333,3,Docker,alpine
2,16,0.002,187,10,22,1,Docker,apache
2,16,0.002,111,3,8.5,5,Docker,ubuntu
2,16,0.0022,17,7,42,28,Docker,ubuntu
2,16,0.003,179,1,20.6667,10,Docker,jenkins-slave
2,16,0.0059,196,1.3333,4,5,Docker,alpine
2,16,0.0097,48,2,3,54,Docker,cedarish
2,16,1.0056,29,1,74,54,Docker,ubuntu
2,16,3.7488,13,2,14,36,Docker,sonarqube
2,16,5.0292,79,2,8.5,42,Docker,centos
2,16,5.0872,14,9,41,18,Docker,apache2-php7
2,16,9.2859,0,1,6,121,Circle,ruby
2,16,14.1239,97,5,23,27,Docker,atlassian-docker
2,16,16.1885,0,5,37,210,Circle,golang
2,16,52.0142,78,2.5,31,62,Docker,alpine
2,16,54.2374,27,4,21.75,35,Docker,minimal-notebook
2,16,76.2529,0,1,4,48,Circle,alpine
2,16,114.074,20,1,47,8,Docker,alpine
2,16,139.006,0,9.4286,46.6429,174,Travis,ubuntu
2,16,503.66,0,1,8,159,Travis,openjdk
3,16,0.001,173,5.6667,15.5,27,Docker,debian
3,16,0.002,189,2,5.1667,8,Docker,mesos-dns
3,16,0.0051,52,2,16.3333,43,Docker,debian
3,16,0.0058,356,2,15,31,Docker,debian
3,16,0.064,115,5,7.3333,5,Docker,ubuntu-php
3,16,0.0855,173,1,21,48,Docker,alpine-glibc
3,16,7.0563,0,3,18,130,Circle,alpine-base
3,16,8.7011,0,0,18,28,Travis,alpine
3,16,13.0814,0,0,16,49,Circle,alpine-ruby
3,16,860.737,0,1,3,2140,Travis,buildstep
3,16,938.294,224,3.2,11.4,340,Docker,base
4,16,0.0035,243,1,22,27,Docker,alpine
4,16,0.004,187,1,16,1,Docker,debian
4,16,0.0058,133,4,7,2,Docker,ubuntu
4,16,0.0164,108,1,13,16,Docker,alpine
4,16,0.0386,69,1,10,34,Docker,baseimage
4,16,0.5667,112,4,17,11,Docker,alpine
4,16,267.767,0,1,14,152,Circle,typo3-flow-neos-abstract
4,16,314.648,50,3,18,45,Docker,alpine
5,16,0.0032,228,6,16,61,Docker,debian
5,16,0.0041,122,4,3,5,Docker,ubuntu
6,16,0.0017,340,2,8.25,14,Docker,debian
6,16,0.0017,63,9,38,17,Docker,baseimage
6,16,0.0036,103,2,17,105,Docker,alpine
6,16,0.0358,210,1,8,2,Docker,cflinuxfs2
6,16,535.883,0,2.2,2.8,534,Circle,cymetric-deps
7,16,0.0013,306,4,15,8,Docker,ubuntu
7,16,0.0188,377,2,4,1,Docker,debian
7,16,0.0617,213,1,8,3,Docker,cflinuxfs2
7,16,9.0212,0,4,49,248,Circle,centos
7,16,39.0562,0,2,14,701,Circle,slidehub-base
7,16,433.042,0,4.2,10.4,823,Travis,golang
8,16,0.0053,318,2,6,7,Docker,debian
8,16,0.7054,299,1.8,7.2,22,Docker,wordpress
8,16,4.5204,0,1,22.25,118,Circle,alpine-node
8,16,7.8564,0,1.5833,6.6667,164,Circle,jetty
8,16,500.026,0,11.5,22.5,85,Circle,diaspora-docker
9,16,16.2142,347,4.5556,5.1111,32,Docker,nginx
11,16,1116.14,0,0.6667,5,1625,Circle,cyclus
12,16,0.0011,297,5,17,8,Docker,ubuntu
12,16,0.0039,78,4,6,8,Docker,openjdk
12,16,14.898,0,4,15,164,Travis,golang
12,16,191.968,0,4,11,209,Travis,debian
13,16,0.001,290,3,23,10,Docker,debian
13,16,0.0045,418,3,9,5,Docker,golang
14,16,0.0018,162,3,7,9,Docker,systemd
17,16,0.0024,768,14,14,15,Docker,python
17,16,1.9021,144,8,23,59,Docker,mercury-depend
17,16,29.3739,0,2,20.5,1289,Circle,centos
18,16,0.1751,330,10,11,4,Docker,nginx
18,16,717.775,0,0,9.25,2145,Circle,node
19,16,0.0024,986,1,4,10,Docker,opensuse
19,16,30.8583,1000,6,14,4,Docker,debian
22,16,0.0069,0,10,21,64,Circle,docker-perl-app-base
22,16,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
22,16,39.9654,254,2,15.4,41,Docker,centos
25,16,0.7375,394,14,37,11,Docker,ubuntu
25,16,1277.01,0,3.3333,31.3333,6221,Circle,cyclus-deps
27,16,721.256,0,1,8,4412,Circle,base
29,16,786.55,0,6,18.5,2304,Travis,php
34,16,468.727,778,6.1,38,35,Docker,nginx
37,16,0.9345,0,2,20,1123,Circle,centos
41,16,0.0106,542,6,10,3,Docker,ubuntu
42,16,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
42,16,0.0086,0,11,19,852,Circle,docker-perl-app-base
44,16,120.021,0,2,8.3333,1847,Circle,ruby
45,16,1.1881,954,3,4,7,Docker,php
49,16,22.5866,936,2,14,31,Docker,node
52,16,0.0029,754,4,8,6,Docker,gitlab-ce
56,16,0.0031,705,7,15.25,4,Docker,php
57,16,0.0014,848,2.5,22,30,Docker,php
70,16,550.778,0,0,10,936,Circle,node
71,16,23.0597,0,0.6667,9.3333,4106,Circle,alpine
74,16,1059.15,0,2.7143,6.7143,17849,Circle,build_env
479,16,12.0208,0,0.6667,5.7778,114,Circle,tomcat
1,17,0,259,2,22,11,Docker,alpine
1,17,0.001,173,5.6667,15.5,27,Docker,debian
1,17,0.002,189,2,5.1667,8,Docker,mesos-dns
1,17,0.003,179,1,20.6667,10,Docker,jenkins-slave
1,17,0.0058,356,2,15,31,Docker,debian
1,17,0.0132,151,1,14,11,Docker,centos
1,17,0.0183,143,1,8,21,Docker,alpine
1,17,0.0203,22,9,27,16,Docker,baseimage
1,17,0.0574,39,1,21,9,Docker,ssh-hpn-x
1,17,0.4248,36,1,44,19,Docker,archlinux-small
1,17,1.0056,29,1,74,54,Docker,ubuntu
1,17,5.0292,79,2,8.5,42,Docker,centos
1,17,19.93,0,2,37,88,Circle,alpine
1,17,20.9747,0,2,8.5,69,Circle,alpine
1,17,28.0398,0,1.3333,5,91,Circle,alpine
1,17,54.2374,27,4,21.75,35,Docker,minimal-notebook
1,17,61.9695,19,16,30,21,Docker,hadoop-docker
1,17,151.209,27,7,16,171,Docker,ubuntu
1,17,535.883,0,2.2,2.8,534,Circle,cymetric-deps
1,17,642.134,0,0.25,5,239,Circle,java
2,17,0.0018,162,3,5,9,Docker,systemd
2,17,0.004,187,1,16,1,Docker,debian
2,17,0.0085,160,3,36,15,Docker,alpine
2,17,0.0386,69,1,10,34,Docker,baseimage
2,17,0.0558,18,3.5,5,10,Docker,taiga-back
2,17,0.0595,0,2.5,7,135,Circle,node
2,17,0.7375,394,14,37,11,Docker,ubuntu
2,17,65.8492,44,2,2,27,Docker,alpine-golang-make-onbuild
2,17,141.097,262,9,12.6667,515,Docker,python
2,17,644.631,0,0,11,253,Circle,node
2,17,670.046,0,4,9,85,Circle,ruby
2,17,1116.14,0,0.6667,5,1625,Circle,cyclus
3,17,0.0007,190,1.5,18.5,14,Docker,haproxy
3,17,0.0011,297,5,17,8,Docker,ubuntu
3,17,0.0012,95,1.3333,9.3333,3,Docker,alpine
3,17,0.002,187,10,22,1,Docker,apache
3,17,0.0036,103,2,17,105,Docker,alpine
3,17,0.0041,122,4,3,5,Docker,ubuntu
3,17,0.0059,196,1.3333,4,5,Docker,alpine
3,17,0.009,267,1,63.5,24,Docker,ubuntu
3,17,0.5667,112,4,17,11,Docker,alpine
3,17,0.8629,25,1,13,36,Docker,perl-golang
3,17,4.5204,0,1,24,118,Circle,alpine-node
3,17,5.0872,14,9,41,18,Docker,apache2-php7
3,17,98.0739,0,4,19,55,Circle,node
3,17,191.968,0,4,11,209,Travis,debian
4,17,0.0032,228,6,16,61,Docker,debian
4,17,0.0035,243,1,22,27,Docker,alpine
4,17,0.0036,79,14,42,60,Docker,debian
4,17,0.0045,418,3,9,5,Docker,golang
4,17,7.8564,0,1.5833,6.6667,164,Circle,jetty
4,17,110.1,0,0,6,1273,Circle,alpine-build
4,17,860.737,0,1,3,2140,Travis,buildstep
5,17,0.0058,133,4,7,2,Docker,ubuntu
5,17,0.0188,377,2,4,1,Docker,debian
6,17,0.002,111,3,8.5,5,Docker,ubuntu
6,17,1.9021,144,8,23,59,Docker,mercury-depend
6,17,9.0212,0,4,49,248,Circle,centos
7,17,0.0358,210,1,8,2,Docker,cflinuxfs2
7,17,0.0617,213,1,8,3,Docker,cflinuxfs2
7,17,0.0855,173,1,21,48,Docker,alpine-glibc
7,17,29.3739,0,2,20.5,1289,Circle,centos
7,17,72.4841,0,0,5,205,Circle,alpine
8,17,0.0053,318,2,6,7,Docker,debian
8,17,14.898,0,1,17,164,Travis,golang
8,17,16.2142,347,4.5556,5.1111,32,Docker,nginx
8,17,1277.01,0,4,32,6221,Circle,cyclus-deps
9,17,13.8373,0,1,12.3333,75,Circle,node
10,17,0.0069,0,10,21,64,Circle,docker-perl-app-base
11,17,0.0039,78,4,6,8,Docker,openjdk
12,17,0.1751,330,10,11,4,Docker,nginx
13,17,0.0013,306,4,15,8,Docker,ubuntu
13,17,3.4829,0,3.5,44,222,Circle,base-jdk
15,17,0.001,290,3,23,10,Docker,debian
16,17,0.0017,63,9,38,17,Docker,baseimage
16,17,22.5866,936,2,14,31,Docker,node
18,17,0.0031,705,7,15.25,4,Docker,php
19,17,39.9654,254,2,15.4,41,Docker,centos
19,17,433.042,0,4.2,10.4,823,Travis,golang
21,17,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
22,17,717.775,0,0,9.25,2145,Circle,node
26,17,0.7054,299,1.8,7.2,22,Docker,wordpress
29,17,0.0086,0,11,19,852,Circle,docker-perl-app-base
29,17,468.727,778,6.1,38,35,Docker,nginx
34,17,30.8583,1000,6,14,4,Docker,debian
35,17,0.0024,768,14,14,15,Docker,python
37,17,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
38,17,0.9345,0,2,20.5,1123,Circle,centos
39,17,721.256,0,1,8,4412,Circle,base
41,17,0.0024,986,1,4,10,Docker,opensuse
42,17,0.0106,542,6,10,3,Docker,ubuntu
45,17,120.021,0,2,8.3333,1847,Circle,ruby
48,17,0.0014,848,2.5,22,30,Docker,php
55,17,550.778,0,0,10,936,Circle,node
55,17,1059.15,0,2.7143,6.7143,17849,Circle,build_env
63,17,1.1881,954,3,4,7,Docker,php
64,17,786.55,0,6,18.5,2304,Travis,php
71,17,12.0208,0,0.6667,5.7778,114,Circle,tomcat
105,17,23.0597,0,0,6,4106,Circle,alpine
1,18,0.0023,21,0,4,8,Docker,node
1,18,0.0028,27,2,15.75,10,Docker,alpine
1,18,0.003,14,1,7,13,Docker,alpine
1,18,0.0044,197,6,39,9,Docker,centos
1,18,0.0058,356,2,15,31,Docker,debian
1,18,0.0595,0,2.5,7,135,Circle,node
1,18,0.0617,213,1,8,3,Docker,cflinuxfs2
1,18,0.1,13,4,5,18,Docker,dind
1,18,5.0872,14,9,41,18,Docker,apache2-php7
1,18,7.0563,0,3,18,130,Circle,alpine-base
1,18,34.8089,48,2.5,18,22,Docker,node
1,18,54.2374,27,4,21.75,35,Docker,minimal-notebook
1,18,860.737,0,1,3,2140,Travis,buildstep
2,18,0,259,2,22,11,Docker,alpine
2,18,0.0052,19,1,8,10,Docker,baseimage
2,18,0.0132,151,1,14,11,Docker,centos
2,18,0.0358,210,1,8,2,Docker,cflinuxfs2
2,18,0.0386,69,1,10,34,Docker,baseimage
2,18,0.0574,39,1,21,9,Docker,ssh-hpn-x
2,18,0.4248,36,1,44,19,Docker,archlinux-small
2,18,3.4829,0,3.5,44,222,Circle,base-jdk
3,18,0.0011,297,5,17,8,Docker,ubuntu
3,18,0.003,179,1,20.6667,10,Docker,jenkins-slave
3,18,0.0036,103,2,17,105,Docker,alpine
3,18,0.0097,48,2,3,54,Docker,cedarish
3,18,0.7375,394,14,37,11,Docker,ubuntu
3,18,2.9346,27,5,17,3,Docker,ubuntu
3,18,141.097,262,9,12.6667,515,Docker,python
3,18,644.631,0,0,11,253,Circle,node
4,18,0.001,173,5.6667,15.5,27,Docker,debian
4,18,0.0032,228,6,16,61,Docker,debian
4,18,0.0039,78,4,6,8,Docker,openjdk
4,18,0.0058,133,4,7,2,Docker,ubuntu
4,18,0.0069,0,10,21,64,Circle,docker-perl-app-base
4,18,5.0292,79,2,8.5,42,Docker,centos
4,18,72.4841,0,0,5,205,Circle,alpine
5,18,0.0085,160,3,36,15,Docker,alpine
5,18,0.0855,173,1,21,48,Docker,alpine-glibc
5,18,642.134,0,0.25,5,239,Circle,java
6,18,0.004,187,1,16,1,Docker,debian
6,18,0.009,267,1,63.5,24,Docker,ubuntu
6,18,1.9021,144,8,23,59,Docker,mercury-depend
6,18,2.4295,65,10,18,55,Docker,baseimage
6,18,16.2142,347,4.5556,5.1111,32,Docker,nginx
6,18,19.93,0,2,37,88,Circle,alpine
7,18,0.0017,340,2,8.25,14,Docker,debian
7,18,139.006,0,8,52,174,Travis,ubuntu
7,18,550.778,0,0,10,936,Circle,node
8,18,0.0013,306,4,15,8,Docker,ubuntu
8,18,0.9345,0,2,21,1123,Circle,centos
8,18,1277.01,0,4,32,6221,Circle,cyclus-deps
10,18,0.0188,377,2,4,1,Docker,debian
10,18,64.9491,0,1,56.6667,1606,Circle,ubuntu
12,18,0.1751,330,10,11,4,Docker,nginx
14,18,0.0045,418,3,9,5,Docker,golang
15,18,39.9654,254,2,15.4,41,Docker,centos
17,18,0.0106,542,6,10,3,Docker,ubuntu
23,18,30.8583,1000,6,14,4,Docker,debian
27,18,938.294,224,4.0789,18.8158,340,Docker,base
29,18,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
29,18,29.3739,0,2,20.5,1289,Circle,centos
31,18,12.8416,0,2,39,442,Circle,alpine
33,18,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
33,18,433.042,0,3,50,823,Travis,golang
37,18,468.727,778,6.1,38,35,Docker,nginx
37,18,721.256,0,1,8,4412,Circle,base
38,18,0.0086,0,11,19,852,Circle,docker-perl-app-base
40,18,0.0024,986,1,4,10,Docker,opensuse
41,18,1.1881,954,3,4,7,Docker,php
46,18,0.0024,768,14,14,15,Docker,python
68,18,0.0014,848,2.5,22,30,Docker,php
68,18,717.775,0,2,32,2145,Circle,node
69,18,1059.15,0,2.7143,6.7143,17849,Circle,build_env
73,18,120.021,0,2,8.3333,1847,Circle,ruby
104,18,23.0597,0,0,6,4106,Circle,alpine
362,18,12.0208,0,0.6667,5.7778,114,Circle,tomcat
1,19,0.001,173,5.6667,15.5,27,Docker,debian
1,19,0.0012,13,2,10,1,Docker,archlinux
1,19,0.0132,151,1,14,11,Docker,centos
1,19,3.4829,0,3.5,44,222,Circle,base-jdk
1,19,7.6219,0,17.625,72.7083,174,Circle,ubuntu
1,19,17.2326,0,1,8,26,Circle,golang
1,19,29.8851,0,0,6,102,Circle,busybox
1,19,65.8492,44,2,2,27,Docker,alpine-golang-make-onbuild
1,19,170.01,0,3.15,21.8,277,Circle,ubuntu
2,19,0.0018,162,3,5,9,Docker,systemd
2,19,0.002,0,16.2,71.6,51,Travis,ubuntu
2,19,0.8629,25,1,13,36,Docker,perl-golang
2,19,3.3336,0,3,11.6667,103,Circle,maven
2,19,72.4841,0,0,5,205,Circle,alpine
2,19,82.3704,0,0,10,71,Circle,node
2,19,618.774,0,1.5,5.5,418,Circle,busybox
3,19,0.0183,143,1,8,21,Docker,alpine
3,19,0.0358,210,1,8,2,Docker,cflinuxfs2
3,19,0.0617,213,1,8,3,Docker,cflinuxfs2
3,19,0.1705,24,2,26,16,Docker,alpine
3,19,0.9345,0,2,21,1123,Circle,centos
3,19,644.631,0,0,11,253,Circle,node
3,19,1116.14,0,0.6667,5,1625,Circle,cyclus
4,19,0.0011,297,5,17,8,Docker,ubuntu
4,19,0.0017,340,2,8.25,14,Docker,debian
4,19,0.0035,243,1,22,27,Docker,alpine
4,19,0.0058,133,4,7,2,Docker,ubuntu
4,19,0.0069,0,10,21,64,Circle,docker-perl-app-base
4,19,0.009,267,1,63.5,24,Docker,ubuntu
4,19,0.0164,49,5,10.75,4,Docker,baseimage
5,19,0.0032,228,6,16,61,Docker,debian
5,19,0.0039,78,4,6,8,Docker,openjdk
5,19,450.449,0,3,6,169,Travis,alpine-java
6,19,1.9021,144,8,23,59,Docker,mercury-depend
6,19,110.1,0,0,6,1273,Circle,alpine-build
6,19,468.727,778,6.1,38,35,Docker,nginx
6,19,642.134,0,0.25,5,239,Circle,java
6,19,938.294,224,4.0789,18.8158,340,Docker,base
7,19,0.0058,356,2,15,31,Docker,debian
7,19,0.0085,160,3,36,15,Docker,alpine
7,19,141.097,262,11.3636,22.8636,515,Docker,python
8,19,433.042,0,6,14,823,Travis,golang
8,19,1277.01,0,4,32,6221,Circle,cyclus-deps
9,19,0.0045,418,3,9,5,Docker,golang
9,19,39.9654,254,2,15.4,41,Docker,centos
10,19,0.0013,306,4,15,8,Docker,ubuntu
10,19,0.0017,63,9,38,17,Docker,baseimage
10,19,0.0086,0,11,19,852,Circle,docker-perl-app-base
10,19,2.4295,65,10,18,55,Docker,baseimage
11,19,16.2142,347,4.5556,5.1111,32,Docker,nginx
11,19,29.3739,0,2,20.5,1289,Circle,centos
11,19,860.737,0,1,3,2140,Travis,buildstep
12,19,717.775,0,2,32,2145,Circle,node
15,19,0.1751,330,10,11,4,Docker,nginx
16,19,0.0014,848,2.5,22,30,Docker,php
16,19,0.037,81,0.6667,15,28,Docker,alpine
17,19,12.8416,0,2,39.2857,442,Circle,alpine
20,19,0.0106,542,6,10,3,Docker,ubuntu
20,19,0.7375,394,14,37,11,Docker,ubuntu
23,19,30.8583,1000,6,14,4,Docker,debian
23,19,550.778,0,0,10,936,Circle,node
30,19,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
30,19,721.256,0,1,8,4412,Circle,base
32,19,0.0024,986,1,4,10,Docker,opensuse
40,19,0.0024,768,14,14,15,Docker,python
42,19,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
46,19,1059.15,0,2.7143,6.7143,17849,Circle,build_env
61,19,23.0597,0,1,2,4106,Circle,alpine
97,19,120.021,0,2,8.3333,1847,Circle,ruby
499,19,12.0208,0,0.6667,5.7778,114,Circle,tomcat
1,20,0,259,2,22,11,Docker,alpine
1,20,0.0018,162,3,5,9,Docker,systemd
1,20,0.0081,19,2,5.5,4,Docker,tools
1,20,0.0129,74,5,21,112,Docker,ubuntu
1,20,3.4829,0,3.5,44,222,Circle,base-jdk
1,20,5.0292,79,2,8.5,42,Docker,centos
1,20,76.2529,0,1,4,48,Circle,alpine
1,20,535.883,0,2.2,2.8,534,Circle,cymetric-deps
1,20,1116.14,0,0.6667,5,1625,Circle,cyclus
2,20,0.0051,52,2,16.3333,43,Docker,debian
2,20,0.0059,196,1.3333,4,5,Docker,alpine
2,20,0.0106,542,6,10,3,Docker,ubuntu
2,20,0.0183,15,6.6667,11,13,Docker,oracle-java
2,20,0.0386,69,1,10,34,Docker,baseimage
2,20,0.7375,394,14,37,11,Docker,ubuntu
3,20,0.0013,306,4,15,8,Docker,ubuntu
3,20,0.0058,356,2,15,31,Docker,debian
3,20,1.9021,144,8,23,59,Docker,mercury-depend
3,20,110.1,0,0,6,1273,Circle,alpine-build
3,20,644.631,0,0,11,253,Circle,node
3,20,938.294,224,4.0789,18.8158,340,Docker,base
4,20,0.0011,297,5,17,8,Docker,ubuntu
4,20,0.0069,0,10,21,64,Circle,docker-perl-app-base
4,20,0.0085,160,3,36,15,Docker,alpine
4,20,0.0358,210,1,8,2,Docker,cflinuxfs2
4,20,0.0617,213,1,8,3,Docker,cflinuxfs2
5,20,0.0058,133,4,7,2,Docker,ubuntu
6,20,0.0039,78,4,6,8,Docker,openjdk
6,20,0.009,267,1,63.5,24,Docker,ubuntu
6,20,0.0183,143,1,8,21,Docker,alpine
6,20,1.0262,14,6,29,9,Docker,java-centos
6,20,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
6,20,2.4295,65,10,18,55,Docker,baseimage
6,20,29.3739,0,2,20.5,1289,Circle,centos
7,20,0.0036,79,25,54,60,Docker,debian
7,20,550.778,0,0,10,936,Circle,node
8,20,0.0017,340,2,8.25,14,Docker,debian
8,20,39.9654,254,2,15.4,41,Docker,centos
8,20,141.097,262,12,23,515,Docker,python
9,20,0.0045,418,3,9,5,Docker,golang
10,20,19.93,0,2,43,88,Circle,alpine
10,20,1277.01,0,1,4.4,6221,Circle,cyclus-deps
12,20,0.1751,330,10,11,4,Docker,nginx
12,20,16.2142,347,4.5556,5.1111,32,Docker,nginx
23,20,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
24,20,717.775,0,2,32,2145,Circle,node
28,20,721.256,0,1,8,4412,Circle,base
32,20,0.0024,986,1,4,10,Docker,opensuse
38,20,12.8416,0,2,40,442,Circle,alpine
50,20,860.737,0,1,3,2140,Travis,buildstep
55,20,1059.15,0,2.7143,6.7143,17849,Circle,build_env
78,20,120.021,0,2,8.3333,1847,Circle,ruby
88,20,0.0024,768,14,14,15,Docker,python
129,20,23.0597,0,1.7143,13,4106,Circle,alpine
441,20,12.0208,0,0.6667,5.7778,114,Circle,tomcat
1,21,0,259,2,22,11,Docker,alpine
1,21,0.0018,162,3,5,9,Docker,systemd
1,21,0.0051,52,2,16.3333,43,Docker,debian
1,21,0.0052,19,1,8,10,Docker,baseimage
1,21,0.0424,15,0,10,9,Docker,centos
1,21,0.0773,296,5,13,226,Docker,debian-debootstrap
1,21,0.7375,394,14,37,11,Docker,ubuntu
1,21,1.0056,29,1,76,54,Docker,ubuntu
1,21,2.4295,65,10,18,55,Docker,baseimage
1,21,110.1,0,0,6,1273,Circle,alpine-build
1,21,535.883,0,2.2,2.8,534,Circle,cymetric-deps
1,21,1116.14,0,1,5,1625,Circle,cyclus
2,21,0.0045,418,3,9,5,Docker,golang
2,21,12.8416,0,2,40,442,Circle,alpine
2,21,29.3739,0,2,20.5,1289,Circle,centos
2,21,65.8492,44,2,2,27,Docker,alpine-golang-make-onbuild
2,21,141.097,262,12,23.5,515,Docker,python
3,21,0.0011,297,5,17,8,Docker,ubuntu
3,21,0.0106,542,6,10,3,Docker,ubuntu
3,21,0.0358,210,1,8,2,Docker,cflinuxfs2
3,21,0.0617,213,1,8,3,Docker,cflinuxfs2
3,21,7.6219,0,14,73,174,Circle,ubuntu
3,21,341.808,0,0.25,3,50,Circle,scratch
3,21,550.778,0,0,10,936,Circle,node
4,21,0.0013,306,4,15,8,Docker,ubuntu
4,21,0.0058,133,4,7,2,Docker,ubuntu
4,21,0.0069,0,10,21,64,Circle,docker-perl-app-base
4,21,0.009,267,1,63.5,24,Docker,ubuntu
4,21,5.0292,79,2,8.5,42,Docker,centos
5,21,0.001,173,5.6667,15.5,27,Docker,debian
5,21,0.0085,160,3,36,15,Docker,alpine
5,21,0.037,81,1,15.4,28,Docker,alpine
6,21,0.0386,69,1,10,34,Docker,baseimage
8,21,0.0039,78,4,6,8,Docker,openjdk
8,21,16.2142,347,6,15.6667,32,Docker,nginx
8,21,68.9188,87,17,40,69,Docker,baseimage
9,21,21.8894,0,2,5,364,Circle,alpine
10,21,1.9021,144,8,23,59,Docker,mercury-depend
12,21,0.0058,356,2,15,31,Docker,debian
15,21,0.1751,330,10,11,4,Docker,nginx
18,21,0.0017,340,2,8.25,14,Docker,debian
18,21,860.737,0,1,3,2140,Travis,buildstep
21,21,717.775,0,2,32,2145,Circle,node
39,21,1277.01,0,1.3333,7.7778,6221,Circle,cyclus-deps
40,21,0.0024,986,1,4,10,Docker,opensuse
47,21,0.0024,768,14,14,15,Docker,python
71,21,120.021,0,2,8.3333,1847,Circle,ruby
101,21,1059.15,0,2.7143,6.7143,17849,Circle,build_env
124,21,23.0597,0,3.4,16.6,4106,Circle,alpine
491,21,12.0208,0,0.6667,5.7778,114,Circle,tomcat
1,22,0.0007,26,8,19,32,Docker,ubuntu
1,22,0.001,173,5.6667,15.5,27,Docker,debian
1,22,0.0058,356,2,15,31,Docker,debian
1,22,0.0059,196,1.3333,4,5,Docker,alpine
1,22,0.0069,0,10,21,64,Circle,docker-perl-app-base
1,22,0.0574,39,1,21,9,Docker,ssh-hpn-x
1,22,0.4248,36,1,44,19,Docker,archlinux-small
1,22,1.9021,144,8,23,59,Docker,mercury-depend
1,22,5.0292,79,2,8.5,42,Docker,centos
1,22,170.01,0,3.15,21.8,277,Circle,ubuntu
2,22,0,259,2,22,11,Docker,alpine
2,22,0.0011,297,5,17,8,Docker,ubuntu
2,22,0.0018,162,3,5,9,Docker,systemd
2,22,0.7375,394,14,37,11,Docker,ubuntu
2,22,16.2142,347,7,22,32,Docker,nginx
2,22,141.097,262,12,26.2,515,Docker,python
2,22,860.737,0,1,3,2140,Travis,buildstep
3,22,65.8492,44,2,2,27,Docker,alpine-golang-make-onbuild
3,22,341.808,0,0.25,3,50,Circle,scratch
3,22,535.883,0,2.2,2.8,534,Circle,cymetric-deps
4,22,13.0814,0,0,17,49,Circle,alpine-ruby
4,22,717.775,0,2,32,2145,Circle,node
5,22,0.0058,133,4,7,2,Docker,ubuntu
5,22,0.0085,160,3,36,15,Docker,alpine
6,22,0.0028,27,2,15.75,10,Docker,alpine
6,22,0.0358,210,1,8,2,Docker,cflinuxfs2
7,22,0.0013,306,4,15,8,Docker,ubuntu
7,22,0.003,14,1,7,13,Docker,alpine
7,22,0.0617,213,1,8,3,Docker,cflinuxfs2
8,22,0.0045,418,3,9,5,Docker,golang
10,22,0.0097,48,2,3,54,Docker,cedarish
11,22,39.9654,254,2,15.4,41,Docker,centos
12,22,0.0039,78,4,6,8,Docker,openjdk
12,22,0.1751,330,10,11,4,Docker,nginx
20,22,1277.01,0,1.3333,7.7778,6221,Circle,cyclus-deps
26,22,0.0106,542,6,10,3,Docker,ubuntu
32,22,0.0024,986,1,4,10,Docker,opensuse
44,22,120.021,0,2,8.3333,1847,Circle,ruby
62,22,0.0024,768,14,14,15,Docker,python
75,22,1059.15,0,2.7143,6.7143,17849,Circle,build_env
124,22,23.0597,0,0,7,4106,Circle,alpine
324,22,12.0208,0,0.6667,5.7778,114,Circle,tomcat
1,23,0,259,2,22,11,Docker,alpine
1,23,0.001,173,5.6667,15.5,27,Docker,debian
1,23,0.0018,162,3,5,9,Docker,systemd
1,23,0.0129,74,5,21,112,Docker,ubuntu
1,23,0.023,22,1,23,50,Docker,ubuntu
1,23,1.9021,144,8,23,59,Docker,mercury-depend
1,23,535.883,0,2.2,2.8,534,Circle,cymetric-deps
2,23,0.0013,306,4,15,8,Docker,ubuntu
2,23,0.037,81,1,15.4,28,Docker,alpine
2,23,0.0386,69,1,10,34,Docker,baseimage
2,23,110.1,0,0,6,1273,Circle,alpine-build
2,23,1277.01,0,2.5,18.5,6221,Circle,cyclus-deps
3,23,0.0011,297,5,17,8,Docker,ubuntu
3,23,2.9346,27,5,17,3,Docker,ubuntu
4,23,0.0039,78,4,6,8,Docker,openjdk
4,23,0.0058,133,4,7,2,Docker,ubuntu
4,23,0.0085,160,3,36,15,Docker,alpine
4,23,0.0106,542,6,10,3,Docker,ubuntu
4,23,0.7375,394,14,37,11,Docker,ubuntu
7,23,0.009,267,1,63.5,24,Docker,ubuntu
7,23,5.0292,79,2,8.5,42,Docker,centos
8,23,0.0097,48,2,3,54,Docker,cedarish
8,23,0.0358,210,1,8,2,Docker,cflinuxfs2
9,23,0.0617,213,1,8,3,Docker,cflinuxfs2
11,23,0.0045,418,3,9,5,Docker,golang
11,23,0.1751,330,10,11,4,Docker,nginx
15,23,39.9654,254,2,15.4,41,Docker,centos
19,23,0.0024,768,14,14,15,Docker,python
32,23,0.0024,986,1,4,10,Docker,opensuse
